Nice name, ID, Level, X, Z
"Waterfiend",2916,0,3184,12469
"Waterfiend",2916,0,3184,12472
"Waterfiend",2916,0,3185,12445
"Waterfiend",2916,0,3185,12448
"Waterfiend",2916,0,3187,12451
"Waterfiend",2916,0,3190,12447
"Waterfiend",2916,0,3192,12450
"Waterfiend",2916,0,3192,12454
"Green dragon",264,0,3331,3672
"Green dragon",263,0,3332,3693
"Green dragon",261,0,3333,3685
"Green dragon",262,0,3333,3699
"Green dragon",261,0,3337,3701
"Green dragon",260,0,3338,3676
"Green dragon",263,0,3339,3683
"Green dragon",260,0,3339,3694
"Green dragon",260,0,3346,3707
"Green dragon",264,0,3347,3694
"Green dragon",262,0,3348,3685
"Ogre",2095,0,2496,3092
"Ogre",2095,0,2497,3089
"Ogre",2095,0,2500,3092
"Ogre",2095,0,2500,3097
"Ogre",2096,0,2502,3114
"Ogre",2095,0,2503,3095
"Ogre",2095,0,2504,3133
"Ogre",2096,0,2505,3111
"Og",4364,0,2506,3116
"Ogre",2096,0,2507,3108
"Ogre",2096,0,2508,3119
"Ogre",2096,0,2509,3087
"Ogre",2096,0,2510,3084
"Grew",4365,0,2513,3084
"Ogre",2096,0,2513,3087
"Ogre",2096,0,2514,3081
"Colonel Radick",4406,0,2535,3091
"Tower guard",4405,0,2540,3090
"Guard",6706,0,2540,3092
"Soldier",5421,0,2540,3102
"Soldier",5421,0,2542,3094
"Soldier",5421,0,2543,3088
"Soldier",5421,0,2545,3094
"Tower guard",4405,0,2545,3113
"Soldier",5421,0,2546,3085
"Tower guard",4405,0,2546,3116
"Soldier",5421,0,2547,3091
"Tower guard",4405,0,2549,3112
"Bert",5382,0,2550,3100
"Guard Captain",5383,0,2551,3078
"Tower guard",4405,0,2554,3117
"Bartender",1320,0,2556,3078
"Guard",6706,0,2558,3090
"Soldier",5421,1,2533,3086
"Soldier",5421,1,2533,3094
"Soldier",5421,1,2534,3097
"Soldier",5421,1,2535,3088
"Soldier",5421,1,2537,3078
"Soldier",5421,1,2537,3102
"Soldier",5421,1,2539,3107
"Watchman",5420,1,2544,3112
"Watchman",5420,1,2545,3116
"Watchman",5420,1,2549,3112
"Watchman",5420,1,2549,3116
"Soldier",5421,1,2551,3109
"Soldier",5421,1,2553,3073
"Soldier",5421,1,2558,3073
"Wizard",4399,2,2544,3112
"Wizard",4398,2,2544,3117
"Wizard",4400,2,2549,3112
"Watchtower Wizard",4397,2,2549,3116
"Seagull",1339,0,2564,2855
"Seagull",1339,0,2566,2861
"Yusuf",7994,0,2569,2866
"Ram",1262,0,2576,2868
"Seagull",1339,0,2578,2862
"Captain Tock",7960,0,2586,2867
"Cabin Boy Colin",7980,1,2574,2835
"Seagull",1339,0,2574,2852
"Seagull",1339,0,2577,2857
"Seagull",1339,0,2579,2845
"Seagull",1339,0,2581,2851
"Trader Crewmember",1334,0,2587,2851
"Trader Crewmember",1331,0,2589,2851
"Druid",3258,0,2883,3431
"Druid",3258,0,2884,3434
"Druid",3258,0,2885,3418
"Gaius",7798,0,2885,3449
"Druid",3258,0,2888,3440
"Druid",3258,0,2889,3448
"Druid",3258,0,2890,3435
"Sylas",5118,0,2891,3454
"Druid",3258,0,2893,3419
"Druid",3258,0,2893,3440
"Druid",3258,0,2896,3442
"Druid",3258,0,2897,3429
"Druid",3258,0,2897,3436
"Druid",3258,0,2898,3419
"Jatix",8532,0,2899,3427
"Druid",3258,0,2900,3449
"Druid",3258,0,2902,3449
"Druid",3258,0,2906,3441
"Tegid",4766,0,2913,3417
"Druid",3258,0,2913,3450
"Druid",3258,0,2915,3446
"The Lady of the Lake",3530,0,2924,3405
"Alain",2678,0,2933,3438
"Assistant Stan",4728,0,2938,3422
"Tool Leprechaun",0,0,2941,3432
"Sanfew",5044,1,2897,3426
"Druid",3258,1,2898,3432
"Druid",3258,1,2906,3451
"Soulless",3104,0,2311,9857
"Soulless",3104,0,2314,9862
"Soulless",3104,0,2315,9857
"Soulless",3104,0,2317,9867
"Soulless",3104,0,2320,9856
"Soulless",3104,0,2320,9859
"Soulless",3104,0,2323,9863
"Soulless",3104,0,2324,9856
"Soulless",3104,0,2324,9874
"Soulless",3104,0,2325,9859
"Soulless",3104,0,2325,9864
"Soulless",3104,0,2325,9867
"Soulless",3104,0,2328,9871
"Soulless",3104,0,2329,9856
"Spider",4561,0,2329,9898
"Soulless",3104,0,2330,9859
"Spider",4561,0,2330,9914
"Soulless",3104,0,2331,9857
"Spider",4561,0,2332,9894
"Soulless",3104,0,2333,9858
"Spider",4561,0,2334,9878
"Spider",4561,0,2334,9887
"Spider",4561,0,2334,9900
"Soulless",3104,0,2335,9868
"Spider",4561,0,2336,9893
"Soulless",3104,0,2337,9856
"Soulless",3104,0,2337,9872
"Spider",4561,0,2337,9888
"Spider",4561,0,2337,9898
"Soulless",3104,0,2338,9862
"Spider",4561,0,2338,9906
"Spider",4561,0,2339,9875
"Spider",4561,0,2339,9881
"Spider",4561,0,2339,9893
"Spider",4561,0,2339,9914
"Soulless",3104,0,2340,9860
"Spider",4561,0,2341,9897
"Soulless",3104,0,2342,9857
"Soulless",3104,0,2342,9862
"Soulless",3104,0,2342,9866
"Spider",4561,0,2344,9879
"Spider",4561,0,2344,9905
"Spider",4561,0,2345,9888
"Soulless",3104,0,2346,9856
"Soulless",3104,0,2346,9864
"Spider",4561,0,2346,9873
"Spider",4561,0,2346,9881
"Spider",4561,0,2346,9890
"Spider",4561,0,2346,9915
"Soulless",3104,0,2347,9856
"Spider",4561,0,2347,9878
"Spider",4561,0,2347,9887
"Spider",4561,0,2347,9900
"Blessed spider",8978,0,2347,9916
"Blessed spider",8978,0,2348,9914
"Blessed spider",4533,0,2349,9894
"Spider",4561,0,2349,9897
"Blessed spider",4533,0,2349,9899
"Spider",4561,0,2349,9916
"Blessed spider",8978,0,2349,9918
"Soulless",3104,0,2350,9867
"Spider",4561,0,2350,9875
"Blessed spider",4533,0,2350,9896
"Blessed spider",8978,0,2350,9911
"Blessed spider",4533,0,2351,9895
"Blessed spider",4533,0,2351,9896
"Blessed spider",8978,0,2351,9910
"Soulless",3104,0,2352,9856
"Blessed spider",4533,0,2352,9897
"Blessed spider",4533,0,2352,9899
"Spider",4561,0,2352,9909
"Blessed spider",8978,0,2352,9914
"Blessed spider",4533,0,2353,9896
"Spider",4561,0,2353,9899
"Blessed spider",8978,0,2353,9916
"Spider",4561,0,2354,9878
"Blessed spider",8978,0,2354,9902
"Blessed spider",8978,0,2354,9903
"Spider",4561,0,2354,9914
"Blessed spider",8978,0,2355,9902
"Spider",4561,0,2355,9905
"Spider",4561,0,2355,9907
"Blessed spider",8978,0,2355,9910
"Blessed spider",8978,0,2355,9911
"Spider",4561,0,2356,9881
"Blessed spider",8978,0,2356,9909
"Kalrag",9216,0,2356,9911
"Spider",4561,0,2357,9885
"Spider",4561,0,2357,9889
"Blessed spider",8978,0,2357,9902
"Blessed spider",8978,0,2357,9916
"Blessed spider",8978,0,2358,9902
"Blessed spider",8978,0,2358,9916
"Spider",4561,0,2358,9918
"Blessed spider",8978,0,2359,9912
"Spider",4561,0,2360,9879
"Spider",4561,0,2360,9891
"Blessed spider",8978,0,2360,9911
"Blessed spider",8978,0,2360,9912
"Blessed spider",8978,0,2360,9914
"Spider",4561,0,2361,9884
"Blessed spider",8978,0,2361,9906
"Spider",4561,0,2361,9911
"Spider",4561,0,2362,9894
"Spider",4561,0,2362,9904
"Spider",4561,0,2363,9905
"Blessed spider",8978,0,2363,9908
"Spider",4561,0,2363,9910
"Spider",4561,0,2363,9916
"Spider",4561,0,2364,9897
"Blessed spider",8978,0,2364,9912
"Spider",4561,0,2364,9914
"Ice warrior",2841,0,2945,3866
"Ice warrior",2841,0,2946,3857
"Ice giant",2087,0,2947,3895
"Ice warrior",2841,0,2948,3878
"Ice warrior",2841,0,2948,3886
"Ice warrior",2841,0,2952,3874
"Ice giant",2085,0,2952,3902
"Ice warrior",2841,0,2953,3858
"Ice giant",2085,0,2953,3889
"Ice warrior",2841,0,2954,3877
"Ice warrior",2841,0,2954,3883
"Ice giant",2086,0,2954,3894
"Ice warrior",2841,0,2957,3887
"Ice warrior",2841,0,2958,3866
"Ice giant",2087,0,2958,3898
"Ice warrior",2841,0,2959,3876
"Ice warrior",2841,0,2962,3883
"Ice warrior",2841,0,2963,3874
"Miniature chaotic clouds",6620,0,2973,3843
"Miniature chaotic clouds",6620,0,2977,3848
"Miniature chaotic clouds",6620,0,2979,3840
"Chaos Fanatic",6619,0,2979,3846
"Miniature chaotic clouds",6620,0,2982,3851
"Miniature chaotic clouds",6620,0,2983,3842
"Miniature chaotic clouds",6620,0,2983,3847
"Rat",2854,0,2899,9520
"Undead one",5349,0,2901,9481
"Undead one",5344,0,2902,9482
"Undead one",5343,0,2903,9508
"Undead one",5350,0,2905,9509
"Undead one",5345,0,2911,9475
"Undead one",5346,0,2911,9476
"Undead one",5350,0,2911,9488
"Undead one",5351,0,2912,9475
"Undead one",5342,0,2912,9488
"Undead one",5348,0,2914,9529
"Undead one",5349,0,2915,9528
"Undead one",5343,0,2915,9529
"Spider",3019,0,2920,9486
"Undead one",5347,0,2923,9507
"Undead one",5346,0,2925,9482
"Undead one",5349,0,2932,9480
"Undead one",5351,0,2932,9507
"Undead one",5343,0,2936,9487
"Undead one",5344,0,2937,9491
"Rat",2854,0,2937,9494
"Undead one",5342,0,2937,9503
"Rat",2854,0,2938,9496
"Juna",5785,1,3252,9517
"Light creature",5783,2,3224,9516
"Light creature",5783,2,3224,9517
"Light creature",5783,2,3224,9518
"Light creature",5783,2,3225,9516
"Light creature",5783,2,3225,9517
"Light creature",5783,2,3225,9518
"Light creature",5783,2,3226,9516
"Light creature",5783,2,3226,9517
"Light creature",5783,2,3226,9518
"Man",6987,0,1792,3607
"Unicorn",2837,0,1792,3617
"Giant rat",2862,0,1792,3638
"Unicorn Foal",3910,0,1793,3624
"Woman",6991,0,1796,3603
"Unicorn Foal",3910,0,1798,3619
"Cormorant",282,0,1800,3635
"Hobgoblin",3286,0,1808,3627
"Cormorant",282,0,1813,3607
"Gull",281,0,1813,3616
"Gull",281,0,1817,3588
"Fishing spot",7155,0,1819,3603
"Fishing spot",7155,0,1827,3605
"Fishing spot",7155,0,1828,3614
"Fishing spot",7200,0,1829,3610
"Fishing spot",7200,0,1830,3618
"Hobgoblin",3286,0,1832,3599
"Hobgoblin",3289,0,1832,3608
"Hobgoblin",3289,0,1832,3618
"Hobgoblin",3289,0,1832,3624
"Hobgoblin",3286,0,1833,3605
"Hobgoblin",3286,0,1833,3628
"Hobgoblin",3286,0,1834,3615
"Hobgoblin",3289,0,1835,3621
"Hobgoblin",3286,0,1836,3608
"Hobgoblin",3286,0,1836,3612
"Hobgoblin",3286,0,1836,3631
"Hobgoblin",3289,0,1836,3635
"Hobgoblin",3289,0,1837,3628
"Hobgoblin",3287,0,1838,3614
"Hobgoblin",3289,0,1838,3617
"Hobgoblin",3287,0,1838,3640
"Fishing spot",7155,0,1840,3595
"Hobgoblin",3286,0,1840,3636
"Hobgoblin",3289,0,1840,3642
"Fishing spot",7199,0,1841,3627
"Hobgoblin",3286,0,1841,3633
"Fishing spot",7199,0,1842,3619
"Hobgoblin",3289,0,1842,3638
"Hobgoblin",3289,0,1842,3641
"Dark warrior",531,0,3501,6072
"Dark warrior",531,0,3501,6075
"Dark warrior",531,0,3504,6072
"Dark warrior",531,0,3504,6075
"Dark warrior",531,0,3507,6072
"Dark warrior",531,0,3507,6075
"Snake",2845,0,2754,3171
"Fly trap",2852,0,2755,3156
"Monkey",2848,0,2755,3170
"Monkey",2848,0,2758,3178
"Fly trap",2852,0,2761,3155
"Pirate Guard",4926,0,2761,3191
"Snake",2845,0,2763,3180
"Pirate",522,0,2763,3186
"Fishing spot",4714,0,2768,3165
"Lubufu",4707,0,2770,3169
"Pirate Guard",4926,0,2770,3194
"Grip",4919,0,2774,3192
"Garv",4915,0,2776,3186
"Pirate Guard",4926,0,2776,3190
"Pirate Guard",4926,0,2776,3198
"Pirate Guard",4926,0,2778,3194
"Pirate Guard",4926,0,2778,3198
"Monkey",2848,0,2783,3175
"Guard dog",114,0,2784,3191
"Guard dog",114,0,2784,3197
"Thief",3252,0,2785,3179
"Snake",2845,0,2786,3174
"Sandy",6537,0,2787,3176
"Guard dog",114,0,2787,3195
"Sandy",6405,0,2788,3176
"Pirate",522,0,2789,3183
"Charlie the cook",4921,0,2790,3191
"Kangai Mau",5316,0,2791,3182
"Pirate",522,0,2791,3187
"Pirate",522,0,2792,3161
"Pirate",522,0,2793,3157
"Pirate",522,0,2793,3167
"Alfonse the waiter",4920,0,2793,3188
"Pirate",522,0,2794,3183
"Pirate",522,0,2795,3157
"Pirate",522,0,2795,3162
"Pirate",522,0,2796,3168
"Thief",3252,0,2796,3177
"Pirate",522,0,2796,3188
"Bartender",1314,0,2797,3155
"Pirate",522,0,2797,3160
"Pirate",522,0,2797,3165
"Pirate",522,0,2798,3186
"Pirate",522,0,2799,3182
"Pirate",522,0,2802,3164
"Pirate Guard",4926,0,2802,3195
"Davon",8680,0,2803,3152
"Thief",3252,0,2803,3179
"Trobert",4917,0,2806,3174
"Pirate",522,0,2806,3185
"Rat",2854,0,2807,3167
"Cap'n Izzy No-Beard",5789,0,2807,3190
"Rat",2854,0,2810,3170
"Pirate Jackie the Fruit",5516,0,2811,3192
"Pirate",522,0,2811,3198
"Thief",3252,0,2812,3159
"Grubor",4916,0,2812,3171
"Monkey",2848,0,2812,3182
"Scout",6132,0,3072,3336
"Giant spider",3017,0,3075,3366
"Tool Leprechaun",0,0,3087,3352
"Ava",4408,0,3093,3357
"Rat",2854,0,3099,3366
"Witch",4410,0,3099,3370
"Rat",2854,0,3101,3355
"Undead tree",4418,0,3103,3347
"Undead tree",4418,0,3107,3337
"Undead tree",4418,0,3107,3342
"Undead tree",4418,0,3107,3344
"Undead tree",4418,0,3108,3346
"Veronica",3561,0,3110,3330
"Skeleton",3565,0,3110,3367
"Undead tree",4418,0,3111,3339
"Undead tree",4418,0,3111,3348
"Undead tree",4418,0,3115,3344
"Undead tree",4418,0,3120,3344
"Undead tree",4418,0,3122,3335
"Giant spider",3017,0,3135,3340
"Ghost",473,1,3094,3356
"Ghost",474,1,3098,3359
"Ghost",505,1,3101,3356
"Ghost",506,1,3108,3358
"Ghost",507,1,3123,3356
"Chicken",2831,2,3110,3366
"Professor Oddenstein",3562,2,3110,3367
"Rocks",103,0,2501,3755
"Rocks",101,0,2502,3754
"Hobgoblin",3049,0,2503,3730
"Rocks",103,0,2512,3765
"Rocks",103,0,2512,3766
"Rocks",101,0,2514,3766
"Rocks",103,0,2521,3756
"Rocks",101,0,2522,3716
"Rocks",101,0,2523,3723
"Rocks",103,0,2524,3724
"Hobgoblin",3049,0,2526,3739
"Rocks",103,0,2529,3740
"Rocks",103,0,2530,3762
"Rocks",103,0,2531,3721
"Rocks",103,0,2532,3760
"Rocks",101,0,2534,3719
"Rocks",101,0,2537,3765
"Askeladden",2260,0,2539,3739
"Rocks",103,0,2541,3757
"Rocks",103,0,2543,3754
"Jarvald",10407,0,2544,3761
"Rocks",103,0,2548,3734
"Rocks",101,0,2553,3746
"Sandy rocks",5936,0,1748,3412
"Sandy rocks",7207,0,1749,3411
"Sandy rocks",7207,0,1749,3413
"Sandy rocks",5936,0,1750,3413
"Sandy rocks",5936,0,1750,3425
"Sandy rocks",7207,0,1751,3424
"Sandy rocks",7207,0,1751,3426
"Sandy rocks",5936,0,1752,3410
"Sandy rocks",7207,0,1752,3425
"Sandy rocks",5936,0,1754,3429
"Sandy rocks",7207,0,1756,3410
"Sandy rocks",7207,0,1757,3439
"Sandy rocks",5936,0,1758,3440
"Sandy rocks",5936,0,1759,3439
"Sandy rocks",7207,0,1761,3412
"Sandy rocks",7207,0,1763,3426
"Sandy rocks",5936,0,1763,3429
"Sandy rocks",7207,0,1763,3445
"Sandy rocks",7207,0,1764,3444
"Sandy rocks",7207,0,1764,3446
"Sandy rocks",5936,0,1765,3446
"Sandy rocks",7207,0,1766,3427
"Sandy rocks",5936,0,1767,3409
"Sandy rocks",7207,0,1768,3408
"Sandy rocks",5936,0,1769,3409
"Sandy rocks",7207,0,1769,3447
"Sandy rocks",7207,0,1774,3412
"Sandy rocks",7207,0,1776,3429
"Sandy rocks",5936,0,1777,3432
"Sandy rocks",7207,0,1778,3429
"Sandy rocks",5936,0,1779,3407
"Sandicrahb",7484,0,1779,3418
"Sandy rocks",7207,0,1779,3438
"Sandy rocks",7207,0,1780,3406
"Sandy rocks",5936,0,1780,3408
"Sandy rocks",7207,0,1780,3412
"Sandy rocks",5936,0,1780,3427
"Sandy rocks",7207,0,1780,3437
"Sandy rocks",7207,0,1780,3439
"Sandy rocks",5936,0,1781,3408
"Sandy rocks",7207,0,1781,3432
"Sandy rocks",5936,0,1781,3438
"Sandy rocks",5936,0,1783,3412
"Sandy rocks",5936,0,1785,3404
"Sandy rocks",7207,0,1786,3403
"Sandy rocks",7207,0,1787,3404
"Sandy rocks",5936,0,1787,3405
"Sandy rocks",5936,0,1787,3409
"Observatory professor",6403,0,2439,3186
"Observatory assistant",5365,0,2443,3189
"Rod Fishing spot",1507,0,2461,3150
"Rod Fishing spot",1507,0,2462,3145
"Rod Fishing spot",1507,0,2465,3156
"Smellytoes",5379,0,2465,3183
"Greasycheeks",5378,0,2467,3183
"Rod Fishing spot",1507,0,2468,3157
"Clothears",5381,0,2469,3158
"Creakyknees",5380,0,2470,3185
"Rod Fishing spot",1507,0,2474,3153
"Grizzly bear",2838,0,2477,3143
"Grizzly bear",2838,0,2484,3155
"Tool Leprechaun",0,0,2485,3178
"Gileth",2683,0,2488,3179
"Observatory professor",6404,1,2437,3160
"Skeleton",71,0,3008,3595
"Skeleton",70,0,3011,3590
"Skeleton",73,0,3012,3597
"Skeleton",72,0,3013,3586
"Skeleton",72,0,3013,3602
"Skeleton",70,0,3016,3596
"Skeleton",71,0,3018,3584
"Skeleton",73,0,3018,3592
"Skeleton",73,0,3018,3599
"Dark warrior",6606,0,3020,3623
"Dark warrior",6606,0,3021,3638
"Skeleton",70,0,3022,3586
"Skeleton",71,0,3022,3595
"Dark warrior",531,0,3022,3624
"Dark warrior",6606,0,3022,3626
"Dark warrior",531,0,3022,3639
"Dark warrior",6606,0,3023,3623
"Dark warrior",6606,0,3023,3629
"Dark warrior",6606,0,3023,3632
"Dark warrior",6606,0,3023,3638
"Skeleton",73,0,3025,3590
"Skeleton",72,0,3025,3597
"Dark warrior",6606,0,3025,3637
"Dark warrior",6606,0,3026,3626
"Dark warrior",531,0,3029,3638
"Dark warrior",531,0,3030,3626
"Dark warrior",6606,0,3030,3638
"Dark warrior",6606,0,3032,3626
"Dark warrior",6606,0,3035,3623
"Dark warrior",6606,0,3035,3625
"Dark warrior",6606,0,3035,3629
"Dark warrior",531,0,3035,3632
"Dark warrior",6606,0,3035,3634
"Dark warrior",531,0,3036,3624
"Dark warrior",531,0,3036,3639
"Dark warrior",6606,0,3037,3637
"Dark warrior",6606,0,3037,3639
"Sam",2204,0,3046,3628
"Dark warrior",531,1,3022,3624
"Dark warrior",531,1,3022,3639
"Dark warrior",531,1,3023,3632
"Dark warrior",531,1,3028,3626
"Dark warrior",531,1,3029,3637
"Dark warrior",531,1,3035,3631
"Dark warrior",531,1,3036,3624
"Dark warrior",531,1,3036,3639
"Poison spider",3023,0,2570,9567
"Poison spider",3023,0,2575,9578
"Poison spider",3023,0,2577,9580
"Poison spider",3023,0,2578,9583
"Poison spider",3023,0,2579,9577
"Poison spider",3023,0,2579,9583
"Poison spider",3023,0,2581,9583
"Poison spider",3023,0,2582,9577
"Poison spider",3023,0,2584,9575
"Poison spider",3023,0,2590,9574
"Poison spider",3023,0,2594,9569
"Poison spider",3023,0,2596,9556
"Poison spider",3023,0,2598,9570
"Poison spider",3023,0,2599,9555
"Poison spider",3023,0,2599,9565
"Poison spider",3023,0,2600,9552
"Poison spider",3023,0,2601,9559
"Poison spider",3023,0,2603,9558
"Quiz Master",379,1,1952,4768
"Rubbish",3828,0,3592,3183
"Meiyerditch citizen",3790,0,3593,3187
"Meiyerditch citizen",3801,0,3596,3184
"Child",3814,0,3597,3189
"Vyrewatch",3717,0,3597,3193
"Meiyerditch citizen",3788,0,3599,3190
"Vyrewatch",3730,0,3601,3183
"Vampyre Juvenile",3692,0,3603,3189
"Meiyerditch citizen",3789,0,3603,3195
"Meiyerditch citizen",3799,0,3608,3189
"Stray dog",3830,0,3609,3186
"Vyrewatch",3729,0,3614,3189
"Child",3816,0,3614,3196
"Vampyre Juvenile",3693,0,3618,3187
"Vyrewatch",3718,0,3621,3182
"Child",3817,0,3623,3184
"Meiyerditch citizen",3804,0,3623,3189
"Meiyerditch citizen",3803,0,3624,3196
"Vyrewatch",3719,0,3629,3190
"Meiyerditch citizen",3793,0,3632,3196
"Cat",3831,0,3636,3195
"Vyrewatch",3732,0,3638,3187
"Vampyre Juvenile",3692,0,3638,3196
"Vampyre Juvenile",3693,0,3639,3193
"Vyrewatch",3755,1,3589,3169
"Vyrewatch",3751,1,3591,3197
"Vyrewatch",3753,1,3598,3172
"Monkey",2848,0,2509,4550
"Monkey",2848,0,2513,4553
"Fishing spot",4712,0,2515,4591
"Monkey",2848,0,2516,4552
"Monkey",2848,0,2518,4545
"Monkey",2848,0,2522,4556
"Tamayu",4705,0,2523,4567
"Monkey",2848,0,2524,4552
"The Shaikahan",4709,0,2524,4567
"Monkey",2848,0,2525,4549
"Tiadeche",4699,0,2528,4589
"Fishing spot",4713,0,2528,4591
"Pelican",283,0,2530,4578
"The Shaikahan",4709,0,2540,4566
"Tamayu",4706,0,2541,4565
"Cormorant",282,0,2547,4580
"Pelican",283,0,2550,4577
"Gull",281,0,2553,4576
"Butterfly",238,0,1921,5931
"Squirrel",1416,0,1935,5914
"Bird",10541,0,1941,5945
"Butterfly",238,0,1947,5908
"Bird",10541,0,1954,5904
"Squirrel",1417,0,1954,5931
"Butterfly",238,0,1955,5949
"Crimson swift",5549,0,1960,5897
"Crimson swift",5549,0,1961,5901
"Crimson swift",5549,0,1963,5899
"Squirrel",1418,0,1965,5896
"Crimson swift",5549,0,1969,5890
"Crimson swift",5549,0,1971,5895
"Butterfly",238,0,1973,5888
"Crimson swift",5549,0,1973,5891
"Butterfly",238,0,1975,5918
"Squirrel",1417,0,1975,5934
"Ghost captain",3005,0,3792,3560
"Imp",5007,0,1283,3720
"Squirrel",1418,0,1290,3758
"Squirrel",1418,0,1291,3753
"Squirrel",1418,0,1295,3751
"Squirrel",1418,0,1295,3758
"Keith",8596,0,1296,3723
"Cow",2791,0,1306,3713
"Cow calf",2792,0,1309,3714
"Cow",2793,0,1310,3717
"Black bear",2839,0,1322,3713
"Desert Wolf",4650,0,3264,3008
"Mercenary",4659,0,3265,3031
"Desert Wolf",4649,0,3265,3066
"Desert Wolf",4650,0,3266,3008
"Desert Wolf",4651,0,3266,3010
"Mercenary",4658,0,3266,3027
"Desert Wolf",4649,0,3267,3066
"Desert Wolf",4651,0,3267,3068
"Ugthanki",4652,0,3268,3052
"Mercenary",4657,0,3269,3031
"Mercenary",4656,0,3270,3027
"Mercenary Captain",4635,0,3270,3029
"Guard",4667,0,3276,3026
"Guard",4666,0,3277,3030
"Guard",4660,0,3280,3026
"Ugthanki",4652,0,3281,3056
"Female slave",4673,0,3285,3016
"Desert Wolf",4650,0,3285,3066
"Male slave",4671,0,3287,3016
"Mine cart driver",4653,0,3287,3022
"Guard",4665,0,3287,3030
"Desert Wolf",4651,0,3287,3065
"Desert Wolf",4651,0,3287,3067
"Guard",4661,0,3288,3018
"Guard",4664,0,3291,3035
"Female slave",4672,0,3292,3016
"Male slave",4670,0,3294,3016
"Guard",4663,0,3296,3018
"Guard",4669,0,3296,3026
"Female slave",4672,0,3300,3016
"Guard",4662,0,3301,3022
"Guard",4661,0,3302,3032
"Male slave",4671,0,3303,3016
"Escaping slave",6232,0,3303,3025
"Guard",4660,0,3303,3035
"Female slave",4672,0,3304,3022
"Ugthanki",4652,0,3307,3055
"Desert Wolf",4649,0,3310,3068
"Desert Wolf",4651,0,3310,3070
"Desert Wolf",4651,0,3312,3068
"Ugthanki",4652,0,3318,3020
"Ugthanki",4652,0,3318,3040
"Desert Wolf",4651,0,3320,3054
"Desert Wolf",4649,0,3322,3011
"Desert Wolf",4650,0,3322,3032
"Desert Wolf",4649,0,3322,3052
"Desert Wolf",4650,0,3323,3055
"Desert Wolf",4651,0,3324,3013
"Desert Wolf",4649,0,3324,3030
"Desert Wolf",4650,0,3325,3010
"Desert Wolf",4651,0,3325,3033
"Guard",4665,1,3286,3036
"Captain Siad",4636,1,3291,3032
"Imp",5007,0,2625,3203
"Imp",5007,0,2625,3217
"Imp",5007,0,2629,3233
"Imp",5007,0,2630,3210
"Imp",5007,0,2632,3202
"Imp",5007,0,2633,3222
"Imp",5007,0,2633,3243
"'Transmute' The Alchemist",6157,0,2638,3220
"Imp",5007,0,2639,3206
"Effigy",6154,0,2639,3219
"Imp",5007,0,2639,3230
"'Currency' The Alchemist",6158,0,2640,3220
"Homunculus",6156,0,2640,3221
"'The Guns'",3599,0,2643,3226
"'No fingers'",3597,0,2645,3224
"'Black-eye'",3596,0,2645,3229
"'Gummy'",3598,0,2645,3230
"Bonafido",3587,0,2650,3227
"Irwin Feaselbaum",888,0,2666,3246
"Necromancer",1025,0,2671,3240
"Invrigar the Necromancer",511,1,2667,3241
"Homunculus",6155,3,2648,3217
"<col=00ffff>Dragon head</col>",7506,0,1550,4881
"<col=00ffff>Dragon head</col>",7507,0,1554,4885
"<col=00ffff>Dragon head</col>",7508,0,1558,4881
"Jogre",2094,0,2825,9516
"Jogre",2094,0,2831,9515
"Jogre",2094,0,2834,9499
"Jogre",2094,0,2835,9526
"Jogre",2094,0,2836,9510
"Jogre",2094,0,2838,9490
"Jogre",2094,0,2840,9518
"Jogre",2094,0,2845,9518
"Jogre",2094,0,2848,9483
"Jogre",2094,0,2849,9517
"Jogre",2094,0,2857,9501
"Jogre",2094,0,2857,9523
"Jogre",2094,0,2860,9517
"Jogre",2094,0,2863,9493
"Jogre",2094,0,2864,9526
"Jogre",2094,0,2866,9512
"Jogre",2094,0,2867,9529
"Jogre",2094,0,2841,9498
"Jogre",2094,0,2844,9501
"Jogre",2094,0,2845,9495
"Jogre",2094,0,2849,9495
"Jogre",2094,0,2852,9493
"Jogre",2094,0,2855,9491
"Feral Vampyre",3237,0,3458,3225
"Feral Vampyre",3237,0,3459,3229
"Feral Vampyre",3237,0,3459,3234
"Feral Vampyre",3237,0,3460,3231
"Feral Vampyre",3237,0,3461,3236
"Feral Vampyre",3237,0,3462,3240
"Smiddi Ryak (hard)",2934,0,3475,3235
"Rolayne Twickit (hard)",2935,0,3476,3235
"Nicoleta",4465,0,3479,3223
"Jayene Kliyn (medium)",2936,0,3479,3237
"Mihail",4464,0,3480,3222
"Valantay Eppel (medium)",2937,0,3480,3237
"Fyiona Fray (easy)",2939,0,3480,3241
"Dalcian Fang (easy)",2938,0,3481,3241
"Victor",4457,0,3482,3208
"Emilia",4453,0,3482,3210
"Rat",2854,0,3483,3210
"Florin",4454,0,3483,3243
"Helena",4458,0,3484,3207
"Vasile",4467,0,3485,3237
"Ivan Strom",3488,0,3486,3241
"Rat",2854,0,3489,3211
"Catalina",4455,0,3489,3221
"Grigore",4450,0,3489,3222
"Elisabeta",4444,0,3490,3241
"Rat",2854,0,3490,3243
"Luscion",4447,0,3491,3242
"Rat",2854,0,3492,3228
"Razvan",4468,0,3492,3235
"Cornelius",6215,0,3493,3211
"Cornelius",6214,0,3496,3212
"Rat",2854,0,3496,3230
"Rat",2854,0,3496,3242
"Rat",2854,0,3498,3212
"Calin",4463,0,3498,3242
